id	Minimum free energy	Protein abundance
205_31121113_3	-12.5	31.6742774700277
205_31121211_1	-11.6	29.0985347097204
205_31121212_3	-12.3	19.9731914888362
205_31121221_1	-12.2	31.2778714018611
205_31131122_1	-12.6	33.4576316252552
205_31131212_1	-13.6	56.8638441316618
205_31131221_2	-12.4	44.7160628803288
205_31132112_1	-14.7	54.1724939531448
205_31212113_1	-13.6	9.65430608838026
205_31221113_2	-12.7	8.10143460618237
205_31222121_3	-12.6	42.506831751794
205_31231122_2	-11.9	33.2720320973102
205_31231221_1	-14.3	7.34932606934858
205_31232122_2	-13	52.3964828041858
205_31311121_1	-11.7	8.40248213933144
205_31311221_1	-11.8	29.2523171860488
205_31312111_2	-12	51.3137729712553
205_31321121_2	-11.7	38.0553675408592
205_31322122_2	-12.9	44.3617009491487
205_31322123_1	-11.9	15.7145260303638
205_31331212_2	-12.9	7.46062002810968
205_31331221_1	-13.6	14.3030502515462
205_32121113_1	-11.2	53.8231801786214
205_32121221_3	-9.7	65.8288024866803
205_32121222_2	-9	67.6930905636882
205_32131121_2	-8.6	43.1261615671926
205_32132113_1	-9.5	1.32370253207594
205_32211223_1	-10.2	53.2129190475645
205_32212113_3	-9.6	58.7022331847623
205_32222121_2	-8.2	30.2880588118799
205_32231123_2	-10.7	65.6533554804886
205_32311212_1	-8.9	90.1672003435405
205_32311221_2	-10	40.8286646740304
205_32311222_1	-8.9	51.6353140494254
205_32321122_2	-10	16.4376847824295
205_32322113_2	-10.1	72.782305542596
205_32332111_2	-8.5	79.8403513451936
205_33111111_1	-6.9	35.8560278380927
205_33111121_2	-7.1	89.2138952081412
205_33111122_1	-7.3	69.5307396525275
205_33111123_1	-6.7	76.5594615796704
205_33111221_1	-6.3	58.5942756563774
205_33111223_1	-6.7	93.2991869679366
205_33121211_1	-5.9	6.29271380609496
205_33121213_1	-7.1	57.6473470443329
205_33121223_2	-6.7	57.7108043200863
205_33131122_1	-6.8	44.1329476015567
205_33132111_1	-7	19.5699533478565
205_33211113_2	-7.4	70.5141132253082
205_33211213_1	-7.5	56.5207609459113
205_33211221_1	-5.3	60.030871529783
205_33211222_1	-7.4	34.481457675277
205_33212112_2	-7.4	50.059372500804
205_33231212_3	-7.5	49.9236771004734
205_33232122_2	-6.6	85.9129126023076
205_33312112_1	-7.5	71.7786637468209
205_33312113_1	-6.6	60.6783783133229
205_33321113_1	-7.1	55.8028894715555
205_33321221_1	-6.6	33.3298101055056
205_33322112_2	-7.4	73.2872093571743
205_33331122_3	-6.8	73.4331077813752
221_11111111_1	-17.8	37.3859533452602
221_11111112_1	-11.9	56.0930304549585
221_11111113_1	-11.8	49.525527651736
221_11111122_1	-14.6	32.5011835266003
221_11111123_1	-13.6	52.7549703364035
221_11111211_1	-12.7	60.2970102524705
221_11111212_2	-12.7	21.0846552265554
221_11111213_1	-16.8	11.7632629435709
221_11111221_1	-13.8	10.5446308003065
221_11111222_1	-12	30.9943276180284
221_11112111_1	-12.4	42.6589549761029
221_11112112_1	-13.5	41.7798279643038
221_11112113_2	-14.2	26.6004112245044
221_11112121_1	-14.9	24.2219151747291
221_11112122_1	-14.9	48.2299190527265
221_11112123_1	-12.1	65.1986513630435
221_11121111_2	-17.5	16.9282418054048
221_11121112_1	-13.2	27.9353256202858
221_11121113_2	-12.1	59.503749521699
221_11121121_1	-13	73.9063715542523
221_11121122_2	-15	26.5502515017051
221_11121123_1	-16	22.5272213336039
221_11121212_1	-14.5	27.0521129444376
221_11121213_2	-14.8	41.231337466893
221_11122112_1	-12.5	12.3223235049054
221_11122121_2	-13.3	22.1381714438976
221_11122122_3	-13.8	51.682402942483
221_11122123_3	-12.6	43.2305685546575
221_11131111_1	-19.8	2.86621912682016
221_11131112_2	-15.1	10.7514755272803
221_11131113_2	-11.8	51.3432557641753
221_11131122_1	-12.1	57.4478889113635
221_11131123_3	-14.9	20.1757919051683
221_11131221_1	-12.7	22.6126314558069
221_11131222_2	-12.1	21.3041575231765
221_11131223_1	-17.3	34.6613777206056
221_11211121_2	-14.8	68.1674952505294
221_11211123_3	-13.8	61.8302664268118
221_11211222_1	-12.2	49.1375997684899
221_11211223_1	-20.6	6.29352028811093
221_11212122_3	-14.1	38.8478565943733
221_11221121_2	-13.8	37.4849731271822
221_11221221_2	-13.5	43.2345586935069
221_11221222_2	-13.5	49.0828905633532
221_11222121_1	-14.3	31.4101158010494
221_11231112_2	-11.8	79.1231849679051
221_11231211_1	-13.8	7.46672129260798
221_11231222_1	-16	22.1096255278829
221_11231223_2	-13.6	13.0448035513021
221_11232113_1	-11.9	79.8462779819987
221_11311113_2	-15.3	13.6089750564533
221_11311121_3	-13.5	42.9337686469603
221_11311122_2	-13.4	60.5280017812397
221_11311211_1	-12.6	44.8317187956082
221_11311212_3	-13.1	37.8454956319331
221_11311213_2	-11.9	33.3110601553548
221_11311222_1	-13.2	38.0237322251757
221_11311223_1	-15.4	12.6051738074737
221_11321121_2	-13.8	33.5323273904887
221_11321211_2	-11.9	48.294580905677
221_11321222_1	-12.9	46.2190733778296
221_11322121_1	-14.6	44.4469206493856
221_11322123_2	-12.8	81.2454653564714
221_11331111_2	-13.8	30.3824521831165
221_11331112_3	-12.8	23.0155379229545
221_11331212_2	-13.2	36.8737691189501
221_11332121_1	-12.7	58.5103317819444
221_11332123_2	-15.1	28.7734802687818
221_12111122_1	-8.2	47.2252294725637
221_12111123_3	-9.8	69.8702226281638
221_12111213_3	-9.4	53.0392605218187
221_12111221_1	-9.8	58.9539629053072
221_12111222_1	-8.3	24.6907869632277
221_12111223_1	-10.6	39.8149588054171
221_12112121_2	-9.2	74.954653177987
221_12112122_1	-11.5	78.4057191648138
221_12121122_1	-8.7	75.4918220634413
221_12121123_1	-9.7	47.1761315887317
221_12121212_2	-8.9	57.8009034393176
221_12121213_1	-10.4	57.0087878457393
221_12121223_1	-10.5	91.7892407033474
221_12122111_1	-10.9	54.1321305567372
221_12122121_2	-7.8	68.6629663846007
221_12131122_2	-8.9	79.1854175429349
221_12131123_1	-9.4	38.7485185616292
221_12131222_3	-10.9	86.7161253020532
221_12132121_1	-11.1	88.5459237922849
221_12132122_1	-9.4	35.3562146008105
221_12232121_3	-8.4	79.2908683829982
221_12311111_1	-11	17.7484627450628
221_12311121_1	-9.8	72.1911184314152
221_12311123_3	-9.1	55.1106558587265
221_12311223_3	-8.6	48.9365099848407
221_12321221_3	-8.1	70.5846608180659
221_12322111_2	-10.3	62.5200245190804
221_12322123_2	-9.1	97.5938144641677
221_12331211_1	-7.7	66.364262169738
221_12332122_2	-9.7	71.3175739335387
221_13111111_1	-6.7	73.6663869158382
221_13111112_1	-7.2	51.7356271090419
221_13111113_2	-7.4	12.125180932278
221_13111122_2	-7.1	83.630022729822
221_13111123_2	-7.5	69.8337751584248
221_13111211_2	-7.3	29.640516428485
221_13111212_2	-7.4	50.8312857504669
221_13111213_1	-6.4	32.3217387075144
221_13111221_2	-7.1	70.5929227251107
221_13112122_1	-7.1	79.0441626382777
221_13112123_3	-7.1	69.645379169069
221_13121112_2	-7.1	57.7239687439268
221_13121113_1	-6.6	42.3290217900595
221_13121212_1	-7.2	83.2562828389686
221_13121213_2	-6.6	49.7093884640916
221_13121222_2	-7.1	21.3726959884093
221_13121223_1	-5.6	63.2706085114119
221_13122113_3	-7.4	32.0128273333823
221_13122122_1	-6.4	93.1211892271986
221_13131111_3	-7.2	20.8971932517183
221_13131112_3	-7.4	26.9752267421188
221_13131123_1	-7.1	70.5840824454905
221_13131213_2	-7.2	22.3543225734633
221_13132121_2	-7.1	32.4122649191188
221_13211113_1	-7.2	88.1516240883752
221_13211211_1	-7.5	39.0772542735231
221_13211223_3	-6.7	72.884908343865
221_13212111_1	-4.4	71.9082575806021
221_13212112_2	-7.2	71.1800180949763
221_13212121_2	-6.8	82.0853848539849
221_13221212_2	-6.7	25.0322961865419
221_13222111_2	-7.2	68.1126887776526
221_13231111_2	-7.2	65.7373493122285
221_13231123_2	-6.7	76.7614753274332
221_13231222_2	-7.3	89.0549179589012
221_13231223_2	-7.1	84.0275312023528
221_13311111_1	-5.4	94.4929677250927
221_13311113_2	-7.1	48.5609581671448
221_13311122_2	-7.3	91.0434628595736
221_13311211_2	-7.1	41.3876085070617
221_13311223_2	-6.4	70.8024670450239
221_13312113_1	-5.7	73.5838828594976
221_13321111_1	-6.6	84.1273026532708
221_13321113_2	-6.6	88.244436862467
221_13322111_2	-7.2	61.8636100282394
221_13331122_2	-7.1	87.4218378586875
221_13331221_1	-5.6	41.5089056130641
221_13332111_1	-7.1	34.1574192458995
221_13332121_2	-6.8	62.9127990550495
221_21111122_1	-13.5	18.4049609133209
221_21111222_1	-14.3	14.6338599107451
221_21121113_2	-13.2	5.73903594520009
221_21121222_1	-12.8	50.9337301344733
221_21122122_3	-12.9	62.6451316184757
221_21132123_2	-17.2	29.5745638231931
221_21211111_2	-11.6	46.6554325945669
221_21311211_1	-15.3	14.523654221368
221_21321221_2	-15.3	61.1470596062786
221_21332111_1	-13.7	13.5368410467459
221_21332113_2	-11.6	21.7708831502511
221_22111212_1	-10.7	37.8506682835951
221_22111223_2	-8	59.3258733792424
221_22121223_3	-9.7	58.1517278583099
221_22131222_3	-8.4	84.244940881309
221_22131223_1	-9.6	73.2641638088995
221_22231111_1	-9.7	29.4775460810774
221_22231211_1	-10.1	66.2170797352123
221_22232121_2	-8.5	85.4698388029742
221_22311221_1	-10.6	36.678915370062
221_22332113_3	-10.9	31.1712568754585
221_23111113_3	-7.1	33.5430450824792
221_23111212_3	-7.2	93.4047392113733
221_23111222_3	-5.2	81.7507369787298
221_23112113_2	-7.3	71.1298260528114
221_23121123_3	-7.1	64.262365090189
221_23121213_1	-7	63.4645669204308
221_23131122_2	-6.4	21.9879391937864
221_23131222_2	-7.1	75.9075234296721
221_23132111_3	-6.9	28.6345655569614
221_23132112_2	-7.5	27.7617182218135
221_23211223_2	-7.1	84.6898593867628
221_23221111_3	-7	79.5238513078776
221_23311121_2	-5.9	72.8970928755143
221_23311221_1	-6.1	79.816688809501
221_23321111_1	-7.2	80.2773161637314
221_23331221_2	-7.1	77.190417626779
221_31111112_1	-12.3	59.6162490568704
221_31111113_1	-11.6	73.9057979380815
221_31111121_2	-13.5	41.4250219878481
221_31111213_2	-17.8	15.7780808849163
221_31111221_1	-13.8	75.4818206978294
221_31111222_1	-12.9	17.8576989395021
221_31121122_1	-12.2	68.9041878547065
221_31121212_2	-11.9	40.7502646957035
221_31121221_1	-12.5	48.8853485551776
221_31122121_1	-15.9	44.5118376452075
221_31122122_3	-12.5	27.7360620614598
221_31131111_2	-15.4	20.1360043111752
221_31131122_2	-12.6	42.0240633532894
221_31131212_3	-13.6	21.9315397177611
221_31131222_3	-12.6	15.8039268581359
221_31131223_2	-12	14.9616580640358
221_31132121_2	-13.6	18.8705322722223
221_31211221_1	-16	16.0990747273911
221_31221222_1	-13.3	20.8446619390338
221_31231212_2	-13.2	7.82870281441377
221_31311221_1	-11.7	19.5583314188689
221_31311222_1	-13.9	22.7016633656481
221_31321112_1	-12.2	56.7004414506556
221_31321211_1	-11.9	22.1332068468149
221_31321212_1	-11.9	26.6350793360923
221_31321221_1	-13	9.37493524469194
221_31321222_3	-13.9	35.0170477966791
221_31322123_1	-15	16.7404769006025
221_31331123_2	-14.3	36.3985576921556
221_31331212_2	-12.2	19.930883281388
221_31331222_2	-16.7	50.8246602644185
221_32111122_3	-9.7	45.5602483178136
221_32111211_1	-10.7	34.4540129158162
221_32111212_1	-8.2	61.5715664060354
221_32111221_1	-10.5	26.7555958073163
221_32121113_2	-9.1	76.6244799530473
221_32121123_1	-8.9	61.66722239829
221_32121212_2	-9.4	28.024223427534
221_32121221_2	-8.8	59.6223969250693
221_32122113_3	-10	38.5135374603224
221_32122122_2	-10	36.5510782397011
221_32131122_2	-7.9	54.3696268929678
221_32131212_2	-7.6	36.039728890407
221_32131222_1	-9.8	10.2597507413279
221_32311211_1	-7.9	69.7448328410567
221_32321222_2	-11.5	77.6284418852729
221_32321223_3	-11.5	39.3359035290281
221_32331111_1	-8.4	38.2565411984589
221_33111111_2	-7.1	82.3962698797667
221_33111123_1	-7.1	64.2905998687679
221_33111221_1	-6.7	30.5751859540961
221_33121211_2	-7.1	60.2689649841152
221_33131212_3	-6.7	78.0426206859749
221_33211113_3	-7.5	74.4735244430534
221_33211121_2	-6.8	70.0075713767776
221_33211221_1	-6.5	84.0528292659906
221_33211223_1	-7.2	51.04459779089
221_33212111_2	-7.1	71.8525493808211
221_33221111_2	-7.1	82.6928990394897
221_33231222_2	-6.9	83.3176593344765
221_33231223_3	-7.4	27.9044026806108
221_33311211_1	-7.4	82.8458531881108
221_33311221_1	-7.1	76.6741520771225
221_33311223_1	-6.8	71.4795554999157
221_33312111_2	-6.9	65.2520359826239
221_33321111_1	-7.1	52.7906165555611
221_33321221_1	-4.5	96.8134473161505
221_33331121_3	-7.1	92.0004748902856
221_33332111_2	-7.2	47.1139612713919
227_11111111_1	-11.8	3.14248277654118
227_11111112_1	-11.9	5.30216937684088
227_11111113_1	-12.1	64.0621782254307
227_11111121_1	-12.4	14.0259326014324
227_11111122_1	-14.8	2.62973155431787
227_11111123_1	-13.8	NA
227_11111211_1	-12.9	1.95607910654116
227_11111212_1	-13.4	11.2560720476335
227_11111213_1	-12.6	7.33887478701023
227_11111221_1	-11.6	54.6307793790783
227_11111223_1	-12.4	11.5784028052923
227_11112111_1	-12.2	7.24398480846881
227_11112113_1	-12.7	14.1644300408225
227_11112121_1	-11.8	23.0445534553577
227_11112122_2	-14.4	9.96454981378798
227_11112123_1	-11.7	2.03045387961224
227_11121111_1	-11.7	2.28926309249228
227_11121112_2	-11.7	25.9054295229427
227_11121113_3	-15.2	4.16441606130573
227_11121121_1	-12	5.4205651683547
227_11121211_2	-11.6	7.97497219902406
227_11121223_2	-12	5.94144656549855
227_11122111_1	-12	6.71740921111959
227_11122112_2	-13.9	19.1735156817089
227_11122121_2	-11.6	31.7920215167173
227_11131122_1	-13.8	6.90569324362461
227_11131221_1	-11.6	17.6445596695862
227_11132113_1	-14	3.98617461535006
227_11132121_1	-12.4	10.7840955142248
227_11211112_2	-13.1	17.4299355740727
227_11211113_1	-12.7	6.8545948720319
227_11211123_1	-12	6.33187607776388
227_11211212_1	-12.7	11.2210692543326
227_11211213_1	-13.6	2.72480244147253
227_11211221_2	-11.7	18.7103712285457
227_11211222_1	-11.8	17.6425447376383
227_11211223_2	-11.6	35.9087618336671
227_11212111_2	-14.2	29.0025952984717
227_11212121_1	-13.7	6.6986719885445
227_11212122_1	-12.8	63.8371384329838
227_11212123_1	-13.7	4.46922653136056
227_11221111_3	-12.1	5.68131951124601
227_11221121_2	-14	6.68412315568387
227_11221122_1	-12.1	10.6589130270769
227_11221212_1	-11.7	14.2851186035151
227_11222111_1	-11.6	6.05260743815936
227_11222123_1	-12.1	15.654308172731
227_11231111_3	-12.4	1.81093241695548
227_11231113_1	-11.8	5.75328410171243
227_11231121_2	-11.8	44.0481848141677
227_11231123_1	-12.3	47.7507069382484
227_11231211_2	-11.6	11.0061995654196
227_11231221_3	-13.8	6.14867434471785
227_11232121_1	-12.3	35.2314742069427
227_11232122_1	-12.5	9.63490744184125
227_11311211_1	-13.6	6.16354017367655
227_11312111_1	-12.4	2.97656815338376
227_11312113_1	-13.1	9.45369583073099
227_11321112_1	-12.7	14.0562202078014
227_11321113_1	-12.1	15.8738277493688
227_11321121_1	-12.4	66.731506431087
227_11321123_3	-12.3	11.9096556089206
227_11321212_1	-11.8	37.9136523032092
227_11321223_1	-11.7	25.4868965903835
227_11322111_2	-13.2	6.17321428396628
227_11322112_1	-12.1	9.91418487770584
227_11322113_3	-13.1	16.0259201942429
227_11331122_1	-17.9	2.2229521286909
227_11331212_1	-12.6	7.07040024503133
227_11332122_1	-11.9	15.1526252384257
227_11332123_1	-12.1	8.2619263023297
227_12111111_1	-8	23.1235506964928
227_12111112_3	-10.9	6.8711362713988
227_12111123_2	-7.8	77.084910853359
227_12111213_2	-7.8	88.9128562233584
227_12111221_1	-8	28.4405680163844
227_12111222_1	-9	71.8581652106524
227_12112113_1	-7.9	83.3883802236943
227_12112121_1	-8	57.1731638591046
227_12112123_1	-8.2	79.253927214305
227_12121113_3	-9.7	42.3038716027077
227_12121212_1	-10.2	18.3031127520949
227_12122111_1	-8.7	19.2912627279141
227_12122113_1	-8.7	37.4961637561688
227_12131111_1	-11.5	7.35852560489393
227_12131113_2	-8.2	35.4399687494794
227_12131121_1	-9.5	71.9388641785522
227_12131211_1	-8.4	57.9196627123096
227_12131213_3	-8.4	43.9715153287221
227_12131221_1	-8.8	45.6943708638966
227_12131223_2	-10	82.1457967274991
227_12132122_1	-9.5	21.5007082867422
227_12211111_1	-7.6	57.4010975430867
227_12211122_1	-11.3	63.5289021585924
227_12211221_1	-8.6	50.9235771208587
227_12211223_1	-8.8	19.4302047880683
227_12212113_2	-8.5	54.2546760933955
227_12222113_1	-8.1	56.0521246173998
227_12222121_3	-9.2	57.5990921027602
227_12231121_2	-8.5	63.4309715034386
227_12232113_2	-8.6	67.6512538439414
227_12311111_1	-11.1	9.27872993101651
227_12311112_1	-8.3	40.9300442825645
227_12311113_2	-8.7	42.3954939532708
227_12311121_1	-8.3	38.9867982804235
227_12311122_1	-7.8	32.984296782582
227_12312112_2	-10.8	6.86234205810909
227_12312113_1	-7.6	82.9014402904638
227_12312121_1	-8.5	65.1921341618827
227_12321113_2	-8.2	41.5981703533746
227_12322123_1	-8.8	58.8557950409774
227_12331112_1	-9.7	63.7602136013618
227_12331212_1	-7.7	17.2874030515929
227_12331222_1	-9.8	13.0778146487053
227_12332111_2	-8.5	25.9595532333772
227_13111113_1	-7	23.6148836400492
227_13111121_1	-7.5	91.1694762072863
227_13111212_1	-6.8	87.5644986729249
227_13111222_1	-5.4	69.5425823745525
227_13112111_3	-6.7	28.9234331219068
227_13112112_1	-7.1	15.5421501848631
227_13112121_2	-7.3	64.4811415758372
227_13112122_1	-6.7	60.2358450295531
227_13121112_3	-5.4	38.9975444529788
227_13121121_2	-5.7	72.457500803612
227_13121213_2	-7.2	25.7522227575867
227_13121223_1	-6.9	83.7802037531739
227_13122111_1	-7	10.9650313465379
227_13122112_2	-6.4	19.1238652091874
227_13131111_1	-6.1	22.3265148067568
227_13131121_1	-6.1	14.9793385356084
227_13131123_2	-7.5	NA
227_13131211_1	-6.2	34.2696614772638
227_13131212_1	-7.5	17.7642294502591
227_13131213_2	-7.4	15.9451230987702
227_13131221_1	-5.8	86.6168810365935
227_13131223_2	-7.4	48.0563641336246
227_13132113_1	-7.1	6.59635187773773
227_13132121_1	-7.5	48.5612156293535
227_13132122_1	-7.2	50.2176955244022
227_13211113_1	-7.5	24.3689538034621
227_13211211_1	-6.5	43.306941385348
227_13212111_1	-6.8	44.4475211650287
227_13212112_2	-6	24.7320316679245
227_13212113_1	-6.6	56.2063578540395
227_13212122_1	-7.4	54.6088492957106
227_13221211_1	-5.8	74.5207557323019
227_13221212_3	-6	87.296502013999
227_13221223_3	-4.2	92.3616016969771
227_13222113_1	-6.6	35.7509507841671
227_13222121_3	-7.5	84.1704476100944
227_13231121_1	-6.5	64.4510309341686
227_13231123_3	-7.3	42.3791727281001
227_13231213_2	-6.2	86.4150803822522
227_13232122_3	-7.1	21.0749191953766
227_13311112_1	-5.9	62.3598511189996
227_13311113_1	-5.2	47.8863145162414
227_13311121_2	-6.3	72.3318455820315
227_13311122_2	-5.7	64.3947442566791
227_13311211_1	-7.5	71.0850879501439
227_13311212_1	-7	76.7009502782737
227_13311221_1	-6.2	72.5051830570663
227_13311222_1	-7.2	82.2908975897226
227_13312111_3	-6.1	87.1699652092184
227_13312112_1	-5.4	70.1165858727319
227_13312121_2	-6.3	36.4766509562237
227_13312122_1	-6.4	90.9384589339253
227_13321113_1	-7.5	82.3715391060638
227_13322122_2	-5.8	90.9189365494325
227_13331113_1	-7	79.6672157618034
227_13331121_1	-5.1	62.3831275271342
227_13331212_1	-6.9	83.6665935369208
227_13331223_2	-6.9	64.8827780345281
227_13332111_1	-7.5	56.2858446405333
227_21111123_2	-12	12.7868202197145
227_21112111_1	-12.8	2.57818978708266
227_21112123_1	-11.7	22.8265384565539
227_21121113_2	-11.6	10.1916501244962
227_21121211_3	-12.1	16.9603597373239
227_21121213_1	-12.1	9.81429909786712
227_21121223_1	-12.2	50.0591111409387
227_21122111_2	-13	3.62383125261631
227_21122122_3	-12.1	12.4749268445262
227_21131211_3	-11.9	4.00995208234256
227_21131213_2	-13.9	7.75979479118463
227_21131223_1	-12.1	1.33680647665229
227_21132121_1	-13.9	1
227_21211123_1	-13.4	27.4721125281704
227_21221223_2	-13.2	11.8388371923361
227_21222113_2	-13.6	5.80906370972944
227_21222121_2	-12.1	11.6439788929984
227_21232111_3	-13	3.82113841390414
227_21232113_3	-11.9	3.69857142888013
227_21232123_2	-12.1	8.99530343102592
227_21331223_2	-12.3	6.67924083728995
227_22111122_2	-9.8	36.2195879205336
227_22111123_2	-9.5	7.09420681366315
227_22112112_1	-9.1	61.6246004793355
227_22112113_3	-10	28.8195374881659
227_22112122_2	-8	17.2247121371405
227_22121212_3	-7.6	13.7683041029479
227_22121221_2	-7.8	38.6081571341704
227_22132112_2	-8.9	60.4672439449108
227_22132121_1	-8.1	21.8028424597734
227_22132123_1	-11.5	49.3894516278636
227_22331123_2	-8.2	22.2461550179676
227_22332112_2	-8.7	11.5549901685074
227_22332122_3	-9.8	7.7987432287165
227_23111112_3	-6.9	31.610135883284
227_23111122_1	-6.1	83.119069451887
227_23112112_3	-5.4	77.5300133911339
227_23112113_1	-7.3	68.7058242072336
227_23112121_2	-6.3	78.2616258687415
227_23121111_1	-5	15.7563136267857
227_23121113_3	-6.8	33.4315320272098
227_23121211_3	-7.1	49.4892791944946
227_23121212_3	-7.3	7.33827634727912
227_23122111_2	-6.4	85.7859971835996
227_23131121_1	-6.6	23.7384658577478
227_23131223_2	-6.7	59.6404543994999
227_23132121_1	-7	82.9241473401239
227_23231111_2	-6.6	70.700388179381
227_23232113_2	-7.1	26.2634072791473
227_23311112_2	-7.3	76.4340739665718
227_23311121_1	-5	82.968295594589
227_23311212_3	-6.5	45.8145971662061
227_23311221_1	-5.1	89.0742640382661
227_23312121_2	-5	89.5310905589224
227_23321111_2	-6.1	41.7753573779904
227_31111122_1	-13.1	40.3778667297608
227_31111123_2	-13.1	15.5166076836873
227_31112121_1	-12.3	25.2997131331511
227_31121212_2	-12	7.019738228331
227_31122121_1	-11.6	29.8120039458696
227_31122122_2	-11.8	19.4057460184018
227_31131122_1	-12.8	19.1592328441141
227_31131221_1	-11.7	23.4533887623456
227_31132111_1	-13.6	4.31632860449185
227_31132112_2	-13	1.70309123318851
